Wall time,Step,Value
1656191184.672414,2765240,-14.0
1656192225.3965852,2771384,-11.0
1656194996.9692109,2787610,1.0
1656197998.6493437,2804735,-9.0
1656202174.2747986,2828830,-3.0
1656203030.280201,2833757,-4.0
1656205096.4299853,2845521,9.0
1656207361.3154867,2858444,1.0
1656208164.5563793,2863015,-8.0
1656208948.7090824,2867500,-10.0
1656211402.467849,2881477,-13.0
1656212110.6942334,2885569,-12.0
1656212622.8054981,2888533,1.0
1656213344.4652038,2892720,-13.0
1656213748.0725842,2895061,-6.0
1656216127.0675778,2909002,-10.0
1656217808.232119,2918925,-14.0
1656218577.194518,2923408,-7.0
1656221786.1294563,2942108,-8.0
1656222949.558057,2948925,-9.0
1656224302.8980885,2956845,-2.0
1656225230.5010428,2962259,-6.0
1656229247.628476,2985952,-5.0
1656230619.901099,2994090,-5.0
1656231136.2391434,2997147,-3.0
1656233740.6105974,3012556,-4.0
1656235146.7228878,3020816,1.0
1656239032.2973115,3043902,-1.0
1656240848.0708506,3054715,-6.0
1656241400.70319,3057110,-8.0
1656250257.0598662,3085374,3.0
1656258264.705028,3107023,-5.0
1656262955.8454964,3120113,-11.0
1656264151.8370905,3123129,5.0
1656269250.6856847,3136238,-7.0
1656274011.183538,3149027,-9.0
1656276586.4429758,3157320,7.0
1656280805.9838278,3170253,-7.0
1656286633.2277112,3185389,5.0
1656288433.0949786,3190163,-6.0
1656291777.2932062,3198929,-9.0
1656297050.9469278,3212674,3.0
1656298952.9808416,3217573,6.0
1656300185.624467,3220791,1.0
1656301245.2110462,3223523,-7.0
1656303392.4897516,3229048,2.0
1656308583.8330398,3245049,-8.0
1656309537.694288,3248048,-2.0
1656312613.9871347,3257801,-2.0
1656314292.0169735,3263121,10.0
1656319306.280479,3280165,11.0
1656320924.6372688,3289090,-2.0
1656322347.4082034,3297137,-10.0
1656323323.457995,3302678,-1.0
1656325673.6098428,3316248,-8.0
1656328656.1335719,3333457,1.0
1656331000.3583171,3346863,-5.0
1656331988.1594498,3352516,7.0
1656332946.8422892,3357997,-6.0
1656333394.2992065,3360528,10.0
1656334953.1685505,3369408,2.0
1656335471.126636,3372360,-1.0
1656342519.3690631,3411848,3.0
1656344526.3824122,3420983,8.0
1656352318.660726,3456704,7.0
1656354097.8588111,3464912,13.0
1656356525.6333494,3476039,1.0
1656357085.8522618,3478591,9.0
1656358688.9821794,3485982,7.0
1656359701.8947964,3490647,11.0
1656360173.5554893,3492793,16.0
1656363617.130209,3508486,15.0
1656367256.920422,3525445,3.0
1656371702.8589494,3548215,-4.0
1656372906.9813223,3553649,-4.0
1656373439.6054516,3556086,11.0
1656375441.4177089,3567195,-11.0
1656377811.9225,3578177,2.0
1656379013.1295273,3583528,5.0
1656380328.3477516,3589323,11.0
1656384461.9266398,3607734,7.0
1656385144.6493614,3611134,1.0
1656387207.8814423,3622045,5.0
1656389145.7800853,3633093,9.0
1656391608.4659293,3647194,3.0
1656392006.7662656,3649480,10.0
1656392503.8808968,3652320,4.0
1656393769.206156,3659528,13.0
1656394586.1015017,3664197,11.0
1656395063.1260345,3666923,-4.0
1656396046.9492257,3672623,7.0
1656397024.4540548,3678299,5.0
1656398475.6343,3686687,7.0
1656399340.8406382,3691698,9.0
1656400506.085382,3698441,-1.0
1656400922.9294763,3700866,12.0
1656401324.7363653,3703205,15.0
1656402098.6495097,3707665,12.0
1656403052.1030161,3713163,4.0
1656405260.2060084,3725969,12.0
1656406096.9212897,3730817,14.0
1656406435.7372518,3732782,17.0
1656409186.661309,3748759,19.0
1656410102.4652836,3754093,7.0
1656410939.803882,3758958,10.0
1656411381.1312501,3761529,10.0
1656415954.44463,3788030,15.0
1656420591.7018118,3814842,10.0
1656420994.2880397,3817167,12.0
1656421937.7893915,3822622,11.0
1656425066.3581743,3840607,10.0
1656425921.5710874,3845518,6.0
1656426291.7359982,3847645,15.0
1656428454.5281634,3858978,15.0
